Udise_Code,ClassCode,Total_Seats,RTE_Seats,admitted,Dropout,Retaining
22110407326,C003,60,15,15,2,13
22051017902,C006,48,12,11,0,11
22110420810,C007,0,0,0,0,0
22091109605,C006,22,5,1,0,1
22220100101,C003,13,3,1,0,1
22220515403,C003,0,0,0,0,0
22012300711,C003,20,5,2,0,2
22110439503,C001,30,7,3,0,3
22153302409,C010,0,0,0,0,0
22121116405,C007,12,3,3,0,3
22070307343,C007,0,0,0,0,0
22100717814,C010,0,0,0,0,0
22241807505,C008,25,7,7,4,3
22100722217,C010,60,15,11,0,11
22191205305,C010,0,0,0,0,0
22020303812,C012,0,0,0,0,0
22081307709,C003,30,4,4,0,4
22060509303,C006,0,0,0,0,0
22271703103,C005,0,0,0,0,0
22100717518,C006,0,0,0,0,0
22110817903,C011,NULL,NULL,NULL,NULL,NULL
22070316504,C006,0,0,0,0,0
22072500206,C007,0,0,0,0,0
22031307201,C004,20,5,5,0,5
22020203606,C002,0,0,0,0,0
22020202407,C005,90,22,22,0,22
22072506022,C008,0,0,0,0,0
22110420809,C007,0,0,0,0,0
22153322502,C001,100,25,22,0,22
22100605107,C006,0,0,0,0,0
22070322309,C007,16,2,2,0,2
22012101215,C008,0,0,0,0,0
22122102471,C001,12,3,1,0,1
22220806703,C002,10,2,2,0,2
22061906017,C011,36,9,3,0,3
22020102807,C004,30,7,6,0,6
22110428303,C004,32,12,12,0,12
22030505104,C008,0,0,0,0,0
22153308661,C002,325,82,67,0,67
22040319238,C004,100,25,5,0,5
22100719908,C010,0,0,0,0,0
22070601009,C011,0,0,0,0,0
22220110607,C004,28,7,5,0,5
22100715904,C006,0,0,0,0,0
22220504003,C009,40,10,1,0,1
22241812407,C003,0,0,0,0,0
22220100226,C005,19,5,5,0,5
22090213410,C003,0,0,0,0,0
22110441305,C001,60,15,14,0,14
22230304808,C011,0,0,0,0,0
22061900420,C005,0,0,0,0,0
22061901811,C004,0,0,0,0,0
22110436411,C007,0,0,0,0,0
22060702812,C007,0,0,0,0,0
22110612203,C004,25,10,10,0,10
22071509109,C011,0,0,0,0,0
22041413305,C001,0,0,0,0,0
22140722806,C004,12,3,3,0,3
22142104907,C007,9,3,3,0,3
22271408602,C001,0,0,0,0,0
22100726620,C008,20,5,5,1,4
22172809511,C010,0,0,0,0,0
22130302206,C003,32,8,8,1,7
22152903301,C008,60,15,2,0,2
22230307817,C009,0,0,0,0,0
22072200807,C011,0,0,0,0,0
22020110885,C010,0,0,0,0,0
22242009106,C006,0,0,0,0,0
22070309405,C003,0,0,0,0,0
22122109403,C012,0,0,0,0,0
22091005601,C006,16,4,3,1,2
22132705403,C001,0,0,0,0,0
22101104904,C012,0,0,0,0,0
22110413605,C003,25,9,9,0,9
22122510704,C006,25,5,5,0,5
22241230301,C009,0,0,0,0,0
22041514006,C011,0,0,0,0,0
22252300303,C003,40,10,10,0,10
22252306804,C008,0,0,0,0,0
22031309626,C005,0,0,0,0,0
22172605507,C003,60,16,13,5,8
22060103905,C008,0,0,0,0,0
22133013109,C006,36,9,9,1,8
22100717821,C009,0,0,0,0,0
22012204020,C001,0,0,0,0,0
22271805310,C004,32,8,4,0,4
22241605307,C012,0,0,0,0,0
22100604302,C008,0,0,0,0,0
22020110851,C010,0,0,0,0,0
22060100339,C008,0,0,0,0,0
22110437103,C011,0,0,0,0,0
22121105021,C006,0,0,0,0,0
22230204228,C010,0,0,0,0,0
22110407350,C009,0,0,0,0,0
22100700601,C011,0,0,0,0,0
22260901004,C006,80,20,13,0,13
22071509008,C009,0,0,0,0,0
22012306905,C002,0,0,0,0,0
22191608004,C005,88,14,14,0,14
22110408008,C008,0,0,0,0,0
22271506410,C012,0,0,0,0,0
22050909006,C001,20,5,3,0,3
22100717534,C002,0,0,0,0,0
22020105707,C010,11,2,2,0,2
22220811709,C012,0,0,0,0,0
22120918725,C012,0,0,0,0,0
22110441401,C008,0,0,0,0,0
22231214615,C007,0,0,0,0,0
22050906703,C010,15,4,3,0,3
22071105715,C010,0,0,0,0,0
22241602306,C008,0,0,0,0,0
22100717809,C001,0,0,0,0,0
22252301313,C001,60,15,6,0,6
22070322708,C010,0,0,0,0,0
22041612002,C010,0,0,0,0,0
22100720705,C002,40,10,10,0,10
22100710001,C007,0,0,0,0,0
22203600524,C002,50,10,10,0,10
22191604930,C008,0,0,0,0,0
22041701205,C003,60,15,9,0,9
22070325704,C007,47,12,2,0,2
22100607504,C012,0,0,0,0,0
22172620202,C008,0,0,0,0,0
22040209203,C007,0,0,0,0,0
22110405510,C011,NULL,NULL,NULL,NULL,NULL
22152909906,C001,50,15,12,0,12
22133005505,C012,0,0,0,0,0
22080705603,C007,40,10,4,0,4
22110400117,C002,0,0,0,0,0
22230305705,C003,0,0,0,0,0
22030704961,C002,40,10,6,0,6
22271702720,C005,76,16,16,1,15
22100703716,C006,0,0,0,0,0
22051027453,C009,0,0,0,0,0
22152915003,C009,0,0,0,0,0
22110418539,C009,0,0,0,0,0
22271606506,C011,0,0,0,0,0
22110406812,C004,0,0,0,0,0
22091106209,C010,0,0,0,0,0
22110407347,C001,0,0,0,0,0
22060408227,C008,0,0,0,0,0
22271702707,C009,0,0,0,0,0
22110424104,C011,0,0,0,0,0
22070320907,C004,40,10,9,0,9
22110800806,C010,0,0,0,0,0
22191625902,C003,0,0,0,0,0
22041515005,C002,0,0,0,0,0
22020110863,C004,0,0,0,0,0
22242008504,C002,40,4,3,0,3
22051800308,C006,54,14,14,4,10
22271404208,C005,100,25,25,0,25
22091109107,C004,45,10,6,0,6
22271702701,C005,40,10,9,0,9
22100723101,C003,0,0,0,0,0
22131309531,C009,40,10,2,0,2
22220810303,C012,0,0,0,0,0
22080714203,C001,0,0,0,0,0
22060701302,C007,0,0,0,0,0
22242015308,C004,0,0,0,0,0
22241215201,C007,0,17,16,5,11
22060210606,C005,0,0,0,0,0
22143214003,C007,40,10,3,1,2
22260804724,C001,0,0,0,0,0
22050900124,C007,7,2,2,0,2
22100720603,C004,30,4,4,1,3
22070323808,C004,50,12,10,0,10
22031004511,C009,0,0,0,0,0
22110400111,C011,0,0,0,0,0
22080703308,C012,0,0,0,0,0
22241814903,C012,0,0,0,0,0
22100720811,C006,0,0,0,0,0
22122102442,C008,10,2,2,0,2
22112200717,C005,40,10,10,0,10
22140110607,C009,12,2,2,0,2
22070304711,C002,32,8,8,0,8
22071404110,C012,0,0,0,0,0
22040203903,C007,0,0,0,0,0
22121105308,C002,60,15,15,0,15
22101100710,C012,0,0,0,0,0
22062407909,C009,0,0,0,0,0
22110406117,C007,78,0,0,0,0
22030704924,C001,60,15,11,0,11
22060106204,C005,0,0,0,0,0
22213510315,C002,40,10,3,0,3
22061701442,C012,0,0,0,0,0
22070325008,C005,0,0,0,0,0
22090507704,C002,12,3,2,0,2
22020110818,C001,0,0,0,0,0
22040205303,C011,65,2,2,0,2
22050914901,C010,29,6,6,0,6
22220905105,C012,0,0,0,0,0
22061707108,C001,40,10,5,0,5
22110614308,C010,0,0,0,0,0
22140715304,C002,0,0,0,0,0
22110438111,C011,0,0,0,0,0
22240204231,C004,30,7,7,0,7
22040319224,C010,8,2,2,0,2
22152306103,C010,0,0,0,0,0
22220813405,C006,20,4,3,0,3
22040213111,C009,24,6,5,0,5
22201405217,C005,60,15,12,0,12
22071514404,C004,60,15,0,0,0
22172604308,C003,40,12,7,0,7
22100717533,C003,44,11,11,0,11
22080712804,C010,19,3,3,0,3
22070602704,C006,0,0,0,0,0
22110429122,C003,0,0,0,0,0
22110431404,C009,0,0,0,0,0
22121105002,C008,28,7,7,0,7
22220505703,C010,0,0,0,0,0
22122101905,C006,69,12,4,0,4
22172505011,C003,30,8,5,0,5
22090512804,C002,44,11,10,0,10
22110410618,C005,0,0,0,0,0
22110400103,C011,25,6,1,0,1
22153308649,C012,0,0,0,0,0
22050923405,C007,45,11,1,0,1
22071502211,C005,0,0,0,0,0
22110605503,C008,0,0,0,0,0
22091104303,C006,0,0,0,0,0
22260902712,C006,67,17,17,0,17
22110402112,C008,0,0,0,0,0
22271905110,C010,0,0,0,0,0
22100614103,C012,0,0,0,0,0
22061707011,C004,0,0,0,0,0
22100706014,C008,50,13,2,0,2
22171004818,C007,0,0,0,0,0
22132700702,C012,0,0,0,0,0
22130307304,C008,0,0,0,0,0
22060707907,C009,80,20,3,0,3
22261310708,C005,20,5,3,0,3
22242009214,C012,0,0,0,0,0
22120907907,C003,20,5,5,0,5
22060405702,C007,0,0,0,0,0
22012003201,C007,25,6,3,0,3
22012105202,C010,0,0,0,0,0
22070304905,C005,59,15,11,1,10
22041514910,C004,49,13,5,0,5
22030100613,C002,0,0,0,0,0
22070328718,C012,0,0,0,0,0
22061708302,C012,0,0,0,0,0
22143202302,C009,0,0,0,0,0
22081326706,C008,0,0,0,0,0
22110428513,C008,0,0,0,0,0
22161905802,C002,0,0,0,0,0
22090415007,C001,50,12,9,0,9
22110610807,C010,0,0,0,0,0
22130309005,C002,32,8,8,0,8
22132700118,C004,40,9,9,0,9
22031309603,C001,0,0,0,0,0
22070309006,C006,40,10,1,0,1
22020405610,C007,0,0,0,0,0
22110438503,C006,0,0,0,0,0
22122809312,C008,0,0,0,0,0
22072505602,C007,40,10,4,0,4
22060104406,C011,0,0,0,0,0
22041106805,C001,0,0,0,0,0
22020100207,C008,0,0,0,0,0
22041105802,C007,0,0,0,0,0
22172613619,C005,0,0,0,0,0
22271905004,C012,0,0,0,0,0
22220100603,C006,15,3,3,0,3
22241021408,C005,40,10,9,0,9
22261309407,C003,60,15,4,0,4
22261103404,C006,16,4,4,0,4
22070322605,C010,0,0,0,0,0
22051027327,C008,0,0,0,0,0
22031305608,C012,0,0,0,0,0
22070309605,C009,0,0,0,0,0
22030504003,C006,0,0,0,0,0
22072501907,C012,0,0,0,0,0
22122808102,C011,20,5,2,0,2
22061907704,C005,0,0,0,0,0
22130301704,C008,0,0,0,0,0
22051027476,C001,0,0,0,0,0
22110403912,C012,0,0,0,0,0
22142700805,C005,15,1,1,0,1
22052303327,C006,0,0,0,0,0
22122102427,C001,68,15,15,0,15
22030505816,C007,0,0,0,0,0
22110402138,C002,0,0,0,0,0
22071105710,C009,20,5,1,0,1
22012405204,C010,0,0,0,0,0
22041706508,C010,0,0,0,0,0
22133017219,C005,40,10,8,0,8
22020200105,C009,35,10,10,4,6
22252309302,C001,0,0,0,0,0
22060100339,C003,0,0,0,0,0
22030103826,C012,0,0,0,0,0
22091100199,C011,0,0,0,0,0
22080703604,C007,0,0,0,0,0
22091109605,C001,0,0,0,0,0
22122107611,C001,0,0,0,0,0
22040904408,C011,0,0,0,0,0
22070304004,C006,35,9,6,0,6
22040913635,C012,0,0,0,0,0
22061701104,C007,0,0,0,0,0
22090616452,C008,24,6,6,0,6
22241014305,C003,0,0,0,0,0
22061707302,C008,81,20,13,1,12
22122503204,C009,173,18,18,3,15
22153002901,C010,0,0,0,0,0
22061702403,C011,30,7,4,1,3
22060209705,C006,0,0,0,0,0
22130316302,C006,73,13,13,0,13
22183701906,C003,30,7,4,0,4
22090304604,C008,10,3,3,1,2
22051015039,C003,40,10,9,1,8
22231008620,C010,24,6,6,5,1
22242014510,C001,0,0,0,0,0
22271802807,C004,0,0,0,0,0
22100720703,C012,0,0,0,0,0
22140134111,C012,0,0,0,0,0
22050903702,C005,40,10,7,0,7
22100722244,C012,0,0,0,0,0
22031305504,C008,32,8,8,0,8
22122100109,C001,0,0,0,0,0
22061703203,C003,40,10,4,1,3
22030107522,C012,0,0,0,0,0
22091100905,C003,31,8,8,1,7
22061300121,C003,40,10,9,1,8
22012003209,C004,0,0,0,0,0
22090213410,C008,30,6,5,0,5
22110438110,C010,30,5,5,0,5
22070307703,C012,0,0,0,0,0
22132700118,C011,0,0,0,0,0
22061709904,C005,0,0,0,0,0
22110406906,C010,0,0,0,0,0
22271407011,C005,92,23,23,0,23
22071502212,C002,60,15,14,0,14
22070320819,C004,0,0,0,0,0
22081209707,C009,0,0,0,0,0
22171004818,C002,0,0,0,0,0
22130305805,C003,25,6,6,0,6
22230312209,C002,32,8,7,3,4
22062406904,C005,20,5,2,0,2
22110428709,C005,19,7,7,0,7
22130300907,C002,49,12,8,0,8
22172604322,C007,0,0,0,0,0
22271404402,C002,40,10,2,0,2
22050907924,C001,0,0,0,0,0
22151702011,C001,0,0,0,0,0
22070310909,C002,30,7,3,0,3
22110410714,C002,0,0,0,0,0
22071404311,C012,0,0,0,0,0
22100609205,C011,0,0,0,0,0
22061703813,C007,0,0,0,0,0
22052311107,C011,0,0,0,0,0
22122515803,C007,0,0,0,0,0
22152301204,C010,0,0,0,0,0
22112218305,C007,0,0,0,0,0
22131309529,C005,60,15,15,5,10
22071508411,C007,0,0,0,0,0
22153308655,C009,243,22,22,3,19
22191211906,C004,40,10,0,0,0
22122123610,C012,0,0,0,0,0
22061710709,C002,32,8,3,0,3
22061707312,C005,30,7,3,0,3
22072205109,C005,0,0,0,0,0
22133005303,C010,0,0,0,0,0
22112211603,C006,25,6,4,0,4
22100710526,C009,27,2,2,0,2
22110419833,C012,0,0,0,0,0
22030512815,C001,0,0,0,0,0
22122817109,C001,40,10,10,0,10
22061901606,C011,0,0,0,0,0
22060401103,C005,30,7,6,0,6
22130301308,C009,36,9,4,0,4
22110422517,C008,0,0,0,0,0
22051011643,C002,20,5,1,0,1
22062409007,C006,0,0,0,0,0
22122103903,C003,0,0,0,0,0
22220810204,C009,45,11,1,0,1
22200600304,C006,0,0,0,0,0
22060400231,C011,0,0,0,0,0
22112215406,C002,25,6,4,0,4
22050914905,C004,40,10,6,0,6
22051027450,C003,40,10,2,0,2
22071122815,C012,0,0,0,0,0
22052313502,C008,0,0,0,0,0
22041605005,C001,0,0,0,0,0
22261101922,C011,0,0,0,0,0
22171004819,C006,0,0,0,0,0
22152409703,C005,0,0,0,0,0
22012101206,C002,25,6,5,0,5
22143216005,C009,0,0,0,0,0
22041515024,C003,28,7,5,0,5
22140131102,C003,0,0,0,0,0
22110431902,C004,32,8,8,0,8
22192106506,C005,0,0,0,0,0
22110411933,C005,45,7,7,0,7
22090600113,C011,40,5,5,0,5
22110402140,C001,80,20,7,0,7
22030704946,C002,60,15,14,0,14
22070605818,C005,50,12,12,1,11
22070306314,C001,30,2,2,0,2
22242010810,C001,0,0,0,0,0
22110415302,C004,10,3,0,0,0
22252610213,C005,45,11,2,0,2
22230307815,C002,20,5,5,0,5
22090603305,C003,20,5,0,0,0
22112201015,C006,40,10,1,0,1
22061708005,C006,0,0,0,0,0
22030704944,C009,36,9,9,0,9
22061903306,C009,40,10,10,0,10
22081300132,C005,60,15,14,0,14
22072506404,C001,0,0,0,0,0
22110429703,C012,0,0,0,0,0
22122504743,C008,63,17,17,0,17
22100610329,C001,15,3,3,0,3
22051003002,C002,60,15,14,0,14
22100711908,C008,0,0,0,0,0
22122511903,C008,0,0,0,0,0
22131308107,C004,48,12,12,0,12
22071509207,C006,80,20,17,0,17
22052310308,C011,0,0,0,0,0
22070324902,C012,0,0,0,0,0
22041609702,C012,0,0,0,0,0
22041514450,C006,17,4,4,0,4
22110407337,C003,0,0,0,0,0
22072516909,C007,0,0,0,0,0
22100726207,C003,40,10,6,0,6
22060506104,C004,50,12,6,0,6
22020102310,C004,80,20,0,0,0
22071513104,C005,44,11,11,0,11
22030704939,C009,0,0,0,0,0
22172807027,C003,40,10,4,0,4
22070300407,C010,0,0,0,0,0
22012410706,C011,20,5,3,0,3
22122500602,C002,0,0,0,0,0
22050910104,C005,40,10,1,0,1
22041411404,C011,0,0,0,0,0
22220807505,C010,0,0,0,0,0
22071514103,C007,0,0,0,0,0
22081304503,C012,0,0,0,0,0
22050914902,C011,0,0,0,0,0
22122101404,C003,20,5,5,0,5
22242000107,C010,0,0,0,0,0
22191626401,C005,0,0,0,0,0
22240204243,C006,90,18,18,0,18
22261114408,C007,0,0,0,0,0
22091118216,C012,0,0,0,0,0
22060401502,C005,40,10,10,0,10
22050900914,C004,40,10,8,3,5
22230310003,C004,32,7,7,0,7
22100700814,C003,25,6,1,0,1
22122102435,C005,0,0,0,0,0
22110414603,C007,NULL,NULL,NULL,NULL,NULL
22060708214,C007,0,0,0,0,0
22012306909,C002,0,0,0,0,0
22060700121,C012,0,0,0,0,0
22203601035,C003,56,14,14,2,12
22090900104,C006,40,10,9,2,7
22100714406,C006,7,2,2,0,2
22080710404,C007,0,0,0,0,0
22110429603,C010,0,0,0,0,0
22140702922,C008,23,5,4,0,4
22051015145,C011,0,0,0,0,0
22051027451,C002,40,10,0,0,0
22031305504,C005,37,10,10,0,10
22250504321,C012,0,0,0,0,0
22090603309,C011,35,9,0,0,0
22132708007,C006,28,7,7,1,6
22090307516,C002,0,0,0,0,0
22070322333,C008,0,0,0,0,0
22012300606,C012,0,0,0,0,0
22100608121,C011,22,6,3,0,3
22110432603,C002,36,9,9,0,9
22050907924,C004,0,0,0,0,0
22110614006,C006,NULL,NULL,NULL,NULL,NULL
22101101101,C011,0,0,0,0,0
22012015306,C012,0,0,0,0,0
22100716024,C008,29,6,5,0,5
22242014205,C012,0,0,0,0,0
22020110846,C004,32,8,8,0,8
22252310603,C001,0,0,0,0,0
22110420605,C011,0,0,0,0,0
22061906303,C002,0,0,0,0,0
22110402128,C011,0,0,0,0,0
22090805803,C004,25,6,6,0,6
22062400126,C005,80,20,20,0,20
22261113504,C009,0,0,0,0,0
22070307310,C001,0,0,0,0,0
22040906604,C008,0,0,0,0,0
22132700123,C001,28,7,4,1,3
22071501503,C002,40,8,2,0,2
22070605709,C004,36,9,6,4,2
22153305604,C006,0,0,0,0,0
22191201502,C006,0,0,0,0,0
22012004403,C007,40,10,10,0,10
22241213006,C008,0,0,0,0,0
22191201104,C003,0,0,0,0,0
22020110501,C007,30,20,11,0,11
22110439901,C012,0,0,0,0,0
22101100320,C001,36,9,9,0,9
22110808903,C009,55,15,5,0,5
22100714317,C002,0,0,0,0,0
22230312704,C002,40,10,6,0,6
22152910409,C003,0,0,0,0,0
22051027454,C012,0,0,0,0,0
22012001606,C012,0,0,0,0,0
22110417817,C007,0,0,0,0,0
22153305402,C001,0,0,0,0,0
22072505904,C002,0,0,0,0,0
22030708106,C011,0,0,0,0,0
22261106704,C008,40,10,9,1,8
22090616409,C001,60,15,4,0,4
22110439605,C004,39,9,4,0,4
22271509813,C006,24,6,6,0,6
22012208912,C003,0,0,0,0,0
22191233104,C004,32,8,8,0,8
22100706005,C009,35,9,5,0,5
22072202809,C005,40,10,7,2,5
22110406602,C004,56,14,14,0,14
22041100409,C011,0,0,0,0,0
22100715402,C010,50,12,5,0,5
22100710533,C011,0,0,0,0,0
22060706207,C006,65,16,12,0,12
22230305805,C011,26,6,4,0,4
22041515033,C009,0,0,0,0,0
22110422409,C002,0,0,0,0,0
22062409009,C012,0,0,0,0,0
22020105403,C012,0,0,0,0,0
22040214604,C001,0,0,0,0,0
22040913639,C009,0,0,0,0,0
22071100129,C003,80,20,15,0,15
22060400231,C004,50,12,10,0,10
22012300609,C002,0,0,0,0,0
22100726501,C005,0,0,0,0,0
22061307106,C006,0,0,0,0,0
22110437205,C001,60,10,10,0,10
22060206704,C004,55,13,13,0,13
22020106108,C003,28,7,7,0,7
22060708211,C004,0,0,0,0,0
22052310308,C004,0,0,0,0,0
22100700317,C005,118,17,17,0,17
22110406138,C002,0,0,0,0,0
22271502411,C001,40,10,8,0,8
22070323809,C004,20,5,0,0,0
22061304003,C007,0,0,0,0,0
22110406813,C008,0,0,0,0,0
22020201107,C010,0,0,0,0,0
22041703405,C009,0,0,0,0,0
22060501202,C008,0,0,0,0,0
22031000111,C009,0,0,0,0,0
22130312509,C007,0,0,0,0,0
22041511304,C003,0,0,0,0,0
22070605832,C004,0,0,0,0,0
22020106110,C008,60,30,23,0,23
22090402503,C009,0,0,0,0,0
22041507904,C008,0,0,0,0,0
22100701506,C007,0,0,0,0,0
22041611203,C012,0,0,0,0,0
22271501001,C001,0,0,0,0,0
22100712513,C009,0,0,0,0,0
22110609903,C009,0,0,0,0,0
22080712809,C008,0,0,0,0,0
22122516104,C004,12,3,3,0,3
22142700116,C005,45,11,5,1,4
22252606208,C003,0,0,0,0,0
22041406007,C002,32,8,8,0,8
22260909909,C011,0,0,0,0,0
22230213703,C006,0,0,0,0,0
22090309402,C004,40,10,10,0,10
22100604505,C008,0,0,0,0,0
22012411803,C004,0,0,0,0,0
22061304506,C007,0,0,0,0,0
22060408112,C011,0,0,0,0,0
22100701522,C004,0,0,0,0,0
22070323710,C005,20,5,1,1,0
22152409604,C008,60,15,2,0,2
22061700909,C002,0,0,0,0,0
22130311509,C001,0,0,0,0,0
22100605306,C010,0,0,0,0,0
22060404903,C006,0,0,0,0,0
22012000123,C010,20,5,3,0,3
22012300306,C011,0,0,0,0,0
22070307305,C001,40,10,1,0,1
22271702728,C004,40,10,9,0,9
22061907318,C004,40,10,0,0,0
22041105805,C008,17,2,2,0,2
22060103002,C001,0,0,0,0,0
22200600401,C006,46,12,3,0,3
22091109402,C002,80,20,7,1,6
22271900808,C010,NULL,NULL,NULL,NULL,NULL
22133013109,C001,40,10,11,1,10
22100605105,C012,0,0,0,0,0
22012400202,C012,0,0,0,0,0
22061707803,C005,0,0,0,0,0
22271802105,C004,0,0,0,0,0
22140315318,C001,100,25,24,0,24
22060105802,C010,60,15,6,0,6
22060206207,C005,35,9,3,0,3
22061708810,C009,0,0,0,0,0
22051017902,C001,0,0,0,0,0
22061310605,C012,0,0,0,0,0
22241218204,C001,20,5,4,0,4
22050907928,C008,129,32,10,0,10
22191604960,C010,0,0,0,0,0
22153304405,C005,40,35,33,0,33
22152903305,C010,0,0,0,0,0
22052303325,C012,0,0,0,0,0
22090314703,C005,35,9,6,0,6
22041709904,C002,32,8,8,0,8
22110441306,C005,0,0,0,0,0
22100700720,C006,0,0,0,0,0
22100700322,C003,117,29,12,0,12
22241801806,C005,25,6,5,2,3
22241800702,C009,30,7,3,0,3
22090313703,C002,30,8,2,0,2
22133008506,C011,0,0,0,0,0
22081309703,C009,0,0,0,0,0
22110412008,C009,28,7,3,0,3
22020404502,C010,0,0,0,0,0
22121125218,C010,0,0,0,0,0
22100700407,C001,20,5,0,0,0
22110441305,C004,40,5,5,0,5
22041708204,C001,0,0,0,0,0
22090505303,C006,0,0,0,0,0
22271806502,C004,0,0,0,0,0
22050812908,C003,70,10,10,2,8
22070325009,C006,0,0,0,0,0
22081221101,C002,20,5,0,0,0
22241800805,C009,64,11,11,0,11
22070313907,C012,0,0,0,0,0
22220908608,C008,0,0,0,0,0
22041411404,C004,20,6,6,1,5
22153310304,C004,80,20,19,2,17
22122803304,C007,40,10,10,3,7
22060405809,C010,25,4,4,0,4
22152900115,C007,0,0,0,0,0
22061304504,C012,0,0,0,0,0
22142112109,C003,50,12,20,14,6
22220100233,C002,25,6,1,0,1
22050909006,C004,0,0,0,0,0
22072205111,C012,0,0,0,0,0
22110433901,C003,0,0,0,0,0
22020513104,C007,32,8,5,0,5
22061902609,C007,60,15,15,0,15
22062401313,C010,0,0,0,0,0
22100716028,C012,0,0,0,0,0
22183702526,C002,45,11,8,1,7
22070325302,C005,0,0,0,0,0
22020105007,C001,40,10,10,0,10
22220800905,C008,0,0,0,0,0
22081328603,C001,0,0,0,0,0
22051814106,C002,60,15,13,0,13
22030105308,C001,0,0,0,0,0
22091005614,C002,64,14,6,1,5
22060208305,C012,0,0,0,0,0
22100726304,C005,0,0,0,0,0
22061902205,C011,0,0,0,0,0
22252303804,C012,0,0,0,0,0
22110613115,C009,90,23,21,4,17
22112208906,C002,100,25,11,0,11
22122511903,C005,25,8,8,0,8
22220516204,C005,8,2,2,2,0
22091105409,C008,40,10,7,0,7
22070605818,C008,0,0,0,0,0
22100717825,C009,28,7,7,0,7
22122510704,C001,0,0,0,0,0
22020102204,C012,0,0,0,0,0
22220807510,C003,0,0,0,0,0
22230307811,C003,32,8,4,1,3
22031305627,C001,0,0,0,0,0
22070304505,C005,0,0,0,0,0
22132708007,C001,20,5,5,0,5
22110407318,C004,36,9,1,0,1
22231212606,C006,0,0,0,0,0
22101113305,C004,20,5,0,0,0
22271711309,C002,0,0,0,0,0
22071516007,C002,40,10,4,0,4
22110424110,C010,0,0,0,0,0
22191628401,C012,0,0,0,0,0
22040913634,C011,0,0,0,0,0
22110402011,C011,NULL,NULL,NULL,NULL,NULL
22061703950,C001,40,10,2,0,2
22051015139,C002,40,10,7,0,7
22240205904,C012,0,0,0,0,0
22060201411,C010,0,0,0,0,0
22133005809,C005,20,5,5,0,5
22241611705,C002,24,6,1,0,1
22112208303,C008,0,0,0,0,0
22110430812,C007,0,0,0,0,0
22240207805,C004,0,0,0,0,0
22080703337,C002,14,3,2,0,2
22140107202,C001,11,3,3,0,3
22072500206,C002,0,0,0,0,0
22041106308,C006,NULL,NULL,NULL,NULL,NULL
22072202808,C009,0,0,0,0,0
22071109406,C004,30,6,2,0,2
22130000044,C002,16,4,4,0,4
22230202803,C002,44,11,11,1,10
22080708602,C007,30,7,4,0,4
22110406130,C006,0,0,0,0,0
22050907918,C009,60,15,11,0,11
22271408705,C002,0,0,0,0,0
22060104605,C006,24,6,6,1,5
22061906315,C002,0,0,0,0,0
22051800606,C001,50,13,1,0,1
22020102517,C012,0,0,0,0,0
22052303321,C007,0,0,0,0,0
22140707314,C005,56,14,14,5,9
22191604949,C008,40,10,1,0,1
22100722901,C012,0,0,0,0,0
22152915203,C005,0,0,0,0,0
22110817202,C009,0,0,0,0,0
22100726608,C005,45,11,11,4,7
22030708719,C009,0,0,0,0,0
22090601802,C003,40,10,10,2,8
22260808802,C003,0,0,0,0,0
22070304711,C007,0,0,0,0,0
22172807027,C008,0,0,0,0,0
22062401408,C005,40,10,9,0,9
22110428429,C003,24,6,6,0,6
22061907309,C012,40,10,6,0,6
22110613604,C004,72,36,36,0,36
22261103009,C005,0,0,0,0,0
22020703209,C002,0,0,0,0,0
22070603506,C011,0,0,0,0,0
22251915005,C012,0,0,0,0,0
22251409105,C006,0,0,0,0,0
22130314907,C002,40,10,5,0,5
22100709103,C012,0,0,0,0,0
22100720603,C001,30,7,1,1,0
22080708103,C004,17,4,4,1,3
22090507004,C005,9,0,0,0,0
22220813406,C002,20,5,2,0,2
22031309621,C009,32,8,8,3,5
22110407709,C005,36,9,2,1,1
22110411933,C008,0,0,0,0,0
22220110607,C011,0,0,0,0,0
22052313905,C009,0,0,0,0,0
22061305505,C009,0,0,0,0,0
22271603414,C012,0,0,0,0,0
22101101008,C002,45,11,4,1,3
22110428425,C004,20,5,4,0,4
22110406602,C001,52,13,10,0,10
22012407513,C007,90,23,22,0,22
22100706014,C005,0,0,0,0,0
22090502306,C002,40,10,4,0,4
22031304405,C010,0,0,0,0,0
22100714507,C007,0,0,0,0,0
22061708905,C001,40,10,0,0,0
22100603005,C011,0,0,0,0,0
22121123004,C001,40,10,2,0,2
22110408707,C004,0,0,0,0,0
22191614805,C005,32,8,8,0,8
22140315325,C002,50,15,13,0,13
22070307352,C012,0,0,0,0,0
22070605709,C001,28,7,2,0,2
22050910413,C007,40,10,4,0,4
22090801509,C005,0,0,0,0,0
22112205603,C002,0,0,0,0,0
22271500705,C004,0,0,0,0,0
22052317106,C004,40,10,16,0,16
22220104104,C011,0,0,0,0,0
22070310505,C005,0,0,0,0,0
22041514459,C001,0,0,0,0,0
22070324913,C002,160,25,25,0,25
22261102113,C007,0,0,0,0,0
22172807026,C002,32,8,7,1,6
22050900914,C001,40,10,4,0,4
22231004004,C012,0,0,0,0,0
22110613410,C004,46,10,10,0,10
22231012102,C012,0,0,0,0,0
22271710409,C009,0,0,0,0,0
22060400268,C003,0,0,0,0,0
22172622406,C003,30,8,4,0,4
22061906207,C006,0,0,0,0,0
22242004403,C009,20,5,2,0,2
